filename,linear/nsga2/FPA_AAE,linear/nsga2/FPA_NNZ,linear/nsga2/FPA_L1,linear/nsga2/FPA_MSE,linear/nsga2/FPA_AAE_NNZ,linear/nsga2/FPA_AAE_L1,linear/nsga2/FPA_NNZ_MSE,linear/nsga2/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_AAE,linear/nsga2_10p_toZero/FPA_NNZ,linear/nsga2_10p_toZero/FPA_L1,linear/nsga2_10p_toZero/FPA_MSE,linear/nsga2_10p_toZero/FPA_AAE_NNZ,linear/nsga2_10p_toZero/FPA_AAE_L1,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_AAE,linear/nsga2_20p_toZero/FPA_NNZ,linear/nsga2_20p_toZero/FPA_L1,linear/nsga2_20p_toZero/FPA_MSE,linear/nsga2_20p_toZero/FPA_AAE_NNZ,linear/nsga2_20p_toZero/FPA_AAE_L1,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_AAE,linear/nsga2_30p_toZero/FPA_NNZ,linear/nsga2_30p_toZero/FPA_L1,linear/nsga2_30p_toZero/FPA_MSE,linear/nsga2_30p_toZero/FPA_AAE_NNZ,linear/nsga2_30p_toZero/FPA_AAE_L1,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_toZero/FPA_NNZ,linear/nsga2_toZero/FPA_L1,linear/nsga2_toZero/FPA_MSE,linear/nsga2_toZero/FPA_L1_MSE,linear/nsga2_toZero/FPA_NNZ_MSE,linear/nsga2_random10p_toZero/FPA_NNZ,linear/nsga2_random10p_toZero/FPA_L1,linear/nsga2_random10p_toZero/FPA_MSE,linear/nsga2_random10p_toZero/FPA_L1_MSE,linear/nsga2_random10p_toZero/FPA_NNZ_MSE,linear/nsga2_random20p_toZero/FPA_NNZ,linear/nsga2_random20p_toZero/FPA_L1,linear/nsga2_random20p_toZero/FPA_MSE,linear/nsga2_random20p_toZero/FPA_L1_MSE,linear/nsga2_random20p_toZero/FPA_NNZ_MSE,linear/nsga2_random30p_toZero/FPA_NNZ,linear/nsga2_random30p_toZero/FPA_L1,linear/nsga2_random30p_toZero/FPA_MSE,linear/nsga2_random30p_toZero/FPA_L1_MSE,linear/nsga2_random30p_toZero/FPA_NNZ_MSE
jedit-4.0_jedit-4.1,0.785847217,0.808297885,0.809730592,0.786969751,0.794118516,0.808120643,0.764755406,0.764755406,0.791179251,0.810956517,0.806436843,0.830866714,0.802345504,0.817137835,0.82300898,0.82300898,0.81628855,0.828126846,0.801917169,0.767916224,0.828798889,0.823511166,0.824781401,0.824781401,0.746078518,0.830970105,0.829330616,0.762022923,0.831590453,0.830157745,0.818193903,0.818193903,0.810158927,0.804575801,0.715880893,0.796511284,0.786600496,0.840437788,0.795019497,0.833983221,0.821783056,0.813629918,0.821605814,0.784488361,0.813482217,0.814338887,0.817396313,0.821605814,0.760582831,0.800838946,0.812403994,0.811887038
jedit-4.1_jedit-4.2,0.85242404,0.862963344,0.856485528,0.865174027,0.855662948,0.867744589,0.858799033,0.858799033,0.849545011,0.87401676,0.875533392,0.855894298,0.872397306,0.868849931,0.868387229,0.868387229,0.871137731,0.8723716,0.872088839,0.797105547,0.869415454,0.869955272,0.866960568,0.866960568,0.872243072,0.874350933,0.870739294,0.856819701,0.872757185,0.872500129,0.868772814,0.868772814,0.873631176,0.819983548,0.849082309,0.847514267,0.819983548,0.863991569,0.87255154,0.871009203,0.87566192,0.866086577,0.863991569,0.873631176,0.871677549,0.870135212,0.869389749,0.863991569,0.867847411,0.870623618,0.87067503,0.869389749
jedit-4.2_jedit-4.3,0.669376694,0.695291328,0.650406504,0.728150407,0.731707317,0.638719512,0.751693767,0.751693767,0.694783198,0.692581301,0.671070461,0.636686992,0.746443089,0.70647019,0.693936314,0.693936314,0.670901084,0.708841463,0.665057588,0.644817073,0.667174797,0.697831978,0.66802168,0.66802168,0.681571816,0.717310298,0.700880759,0.702405149,0.681063686,0.698678862,0.691395664,0.691395664,0.655657182,0.665057588,0.696138211,0.618648374,0.658197832,0.665057588,0.689193767,0.660738482,0.686144986,0.683096206,0.643123306,0.672933604,0.658028455,0.650914634,0.629234417,0.654471545,0.632113821,0.680216802,0.614329268,0.632113821
log4j-1.0_log4j-1.1,0.771175592,0.792617879,0.796778323,0.791764455,0.788990826,0.75272029,0.765521656,0.765521656,0.78440367,0.819607425,0.785630467,0.805525923,0.78984425,0.756774056,0.773522509,0.773522509,0.782163431,0.783550245,0.79203115,0.772882441,0.764668231,0.771388948,0.784457009,0.784457009,0.774535951,0.781523362,0.788990826,0.78002987,0.78440367,0.792244506,0.78659057,0.78659057,0.803712396,0.756774056,0.784830382,0.800725411,0.756774056,0.756774056,0.79528483,0.806165991,0.786430553,0.804672498,0.756774056,0.790857691,0.804245786,0.798378494,0.801685513,0.756774056,0.783496906,0.814060166,0.797845103,0.793471304
log4j-1.1_log4j-1.2,0.555284553,0.555598002,0.555627388,0.542021746,0.569693408,0.566451171,0.547595259,0.547595259,0.54726222,0.555950632,0.561906161,0.557772554,0.556631404,0.551988442,0.560152806,0.560152806,0.555558821,0.555764522,0.560319326,0.554079734,0.56220002,0.549711039,0.554980899,0.554980899,0.54939759,0.559036145,0.559888334,0.557782349,0.561818004,0.559173278,0.558791263,0.558791263,0.558908806,0.557963562,0.548966598,0.559888334,0.527436576,0.563938682,0.559369184,0.535018121,0.558330885,0.557743168,0.563938682,0.55184641,0.548658047,0.558987168,0.557792144,0.560720933,0.560035263,0.563806445,0.556744049,0.559173278
lucene-2.0_lucene-2.2,0.705460697,0.719308025,0.72393358,0.691261319,0.668642062,0.703778677,0.669473293,0.669473293,0.687555008,0.695925991,0.712912437,0.68236226,0.71444288,0.714066381,0.707206282,0.707206282,0.684034501,0.713694772,0.704575681,0.700600442,0.706458174,0.703323945,0.716545405,0.716545405,0.691197755,0.714946508,0.69581353,0.680249956,0.699270473,0.716203133,0.693383403,0.693383403,0.706702654,0.714574899,0.710663224,0.693226936,0.716203133,0.716203133,0.716325373,0.70988089,0.714271744,0.693872362,0.716203133,0.714760703,0.712345244,0.707025367,0.713127579,0.716203133,0.695319682,0.711514014,0.715987991,0.716203133
lucene-2.2_lucene-2.4,0.662509308,0.690057241,0.682003909,0.603625279,0.589384773,0.672770849,0.651805659,0.651805659,0.650935406,0.676889427,0.670509121,0.650721333,0.674541605,0.673054728,0.681059196,0.681059196,0.643158972,0.695108898,0.673101266,0.690203835,0.694811057,0.695341586,0.687849032,0.687849032,0.615864669,0.686452904,0.674271687,0.624148362,0.686452904,0.695108898,0.690913533,0.690913533,0.689049702,0.677294304,0.636983433,0.697012286,0.695108898,0.695108898,0.681482688,0.665855361,0.682083023,0.669880864,0.672824367,0.67379933,0.663644825,0.671439873,0.650134959,0.695108898,0.669252606,0.678992926,0.669243299,0.695108898
poi-1.5_poi-2.0,0.658419076,0.65066144,0.674832598,0.678588927,0.621917361,0.660542218,0.706679732,0.706679732,0.654417769,0.647640046,0.676465785,0.611056672,0.631308182,0.714437367,0.635799445,0.635799445,0.626081986,0.65907235,0.680793729,0.673526049,0.73689368,0.699697861,0.702433448,0.702433448,0.637269312,0.75,0.664298546,0.672056182,0.711293484,0.658582394,0.728033644,0.728033644,0.696962273,0.714029071,0.658745713,0.722603299,0.682835211,0.658541565,0.689857913,0.710926017,0.667074963,0.716152213,0.658541565,0.686346562,0.667564919,0.68536665,0.746856116,0.658541565,0.691491099,0.693369263,0.676955741,0.675730851
poi-2.0_poi-2.5,0.532268538,0.516663176,0.509363217,0.522962924,0.537625681,0.529388354,0.490338291,0.490338291,0.548481357,0.46440354,0.499078341,0.495281734,0.495137725,0.458017386,0.505506389,0.505506389,0.497381651,0.498701299,0.465812212,0.438683494,0.462243402,0.445239841,0.507425639,0.507425639,0.470307918,0.45388563,0.470760892,0.50726592,0.446860599,0.452908986,0.449358504,0.449358504,0.503424801,0.45433075,0.504592585,0.492789066,0.446860599,0.45658253,0.491348974,0.476188731,0.48042522,0.460839966,0.55756703,0.47065354,0.470988689,0.481417574,0.535554566,0.55756703,0.460572895,0.476290846,0.46744868,0.48023408
poi-2.5_poi-3.0,0.655484163,0.645511312,0.665045249,0.653918552,0.608864253,0.642968326,0.623461538,0.623461538,0.6530181,0.698850679,0.688819005,0.667400452,0.680273756,0.675278281,0.680409502,0.680409502,0.629766968,0.687400452,0.700271493,0.643708145,0.649445701,0.676710407,0.68638914,0.68638914,0.664056561,0.690248869,0.683226244,0.581285068,0.675988688,0.675472851,0.678319005,0.678319005,0.672846154,0.68638914,0.660443439,0.676441176,0.68638914,0.670269231,0.681438914,0.678502262,0.677633484,0.682393665,0.680049774,0.684959276,0.689812217,0.682153846,0.686918552,0.670269231,0.686959276,0.688728507,0.689624434,0.702253394
synapse-1.0_synapse-1.1,0.619483119,0.688324688,0.696241696,0.637091637,0.612385112,0.680726181,0.625671126,0.625671126,0.615342615,0.69014469,0.712166712,0.618300118,0.66016016,0.711802712,0.743152243,0.743152243,0.71971972,0.691782692,0.69037219,0.726976977,0.7003822,0.714396214,0.712803713,0.712803713,0.695240695,0.697197197,0.690781691,0.612112112,0.713122213,0.715078715,0.705159705,0.705159705,0.699381199,0.695877696,0.625125125,0.71978797,0.705273455,0.717899718,0.679088179,0.736008736,0.685913186,0.719082719,0.715351715,0.720857221,0.708572209,0.712007462,0.716034216,0.710528711,0.715306215,0.717217217,0.733051233,0.718855219
synapse-1.1_synapse-1.2,0.629364224,0.622548491,0.657570043,0.595123922,0.618265086,0.690059267,0.646457435,0.646457435,0.691136853,0.646390086,0.650296336,0.670959052,0.653569504,0.659078664,0.676427802,0.676427802,0.625619612,0.636260776,0.668830819,0.685533405,0.653987069,0.649326509,0.65544181,0.65544181,0.660466056,0.650296336,0.655818966,0.671619073,0.673706897,0.65466056,0.655145474,0.655145474,0.618022629,0.624771013,0.642807112,0.652276401,0.64216056,0.650296336,0.649919181,0.67421875,0.672521552,0.656142241,0.65466056,0.643561422,0.637715517,0.629094828,0.671753772,0.649515086,0.649420797,0.661368534,0.673841595,0.642672414
velocity-1.4_velocity-1.5,0.610533077,0.607561341,0.603749612,0.639128102,0.602069628,0.598836717,0.655476184,0.655476184,0.58200864,0.641457492,0.643250416,0.647217438,0.662005534,0.635874015,0.655123246,0.655123246,0.636318717,0.63192817,0.640610441,0.637786938,0.653083265,0.655878533,0.664285513,0.664285513,0.594912048,0.640292797,0.635739899,0.618262416,0.647916255,0.637109298,0.660939662,0.660939662,0.586985064,0.651699749,0.637716351,0.66446904,0.66799136,0.633304628,0.60228139,0.626267047,0.630982297,0.611097778,0.633304628,0.611457775,0.635725781,0.656647937,0.620634159,0.633304628,0.652786797,0.647175085,0.646130389,0.653633848
velocity-1.5_velocity-1.6,0.725442427,0.731349115,0.722477591,0.753941623,0.730797518,0.736313491,0.717513215,0.717513215,0.747885544,0.722891289,0.716111239,0.726798437,0.733015399,0.723879568,0.722638474,0.722638474,0.661641002,0.718202712,0.719696621,0.717398299,0.71169846,0.716203172,0.715881407,0.715881407,0.698494599,0.715973339,0.716042289,0.721569754,0.720236727,0.715456217,0.705148242,0.705148242,0.715099977,0.711905309,0.733371639,0.703677316,0.74421972,0.711905309,0.723282004,0.747414387,0.719558722,0.737209837,0.711905309,0.719627672,0.731728338,0.724546081,0.716628361,0.710491841,0.712307516,0.725224086,0.714663296,0.717789014
xalan-2.4_xalan-2.5,0.634569517,0.648514399,0.640056239,0.62767916,0.619290185,0.635139414,0.638502508,0.638502508,0.633637278,0.635758561,0.633266728,0.605903474,0.630512227,0.631613324,0.63007601,0.63007601,0.635105407,0.636050545,0.630054902,0.636605198,0.633514152,0.629480315,0.63107157,0.63107157,0.602994186,0.635474785,0.633266728,0.619528229,0.634398313,0.635362213,0.633306597,0.633306597,0.647257342,0.630256594,0.636039991,0.631815016,0.628672375,0.633266728,0.63948986,0.615678494,0.634820459,0.638340686,0.633266728,0.636411714,0.637107082,0.638759314,0.636891319,0.633266728,0.629575298,0.63824453,0.626847767,0.636778746
xalan-2.5_xalan-2.6,0.669108249,0.660319096,0.659011977,0.642494915,0.642757062,0.671463955,0.65048678,0.65048678,0.642290621,0.652264859,0.679843616,0.637782599,0.645347797,0.659612203,0.659843616,0.659843616,0.640759322,0.657365876,0.648220565,0.596144633,0.655886102,0.64292339,0.656695141,0.656695141,0.652705989,0.661769944,0.688404972,0.647710734,0.647603164,0.642712768,0.662887232,0.662887232,0.661588249,0.650679322,0.644461017,0.65015774,0.659046328,0.691845424,0.679468475,0.65188791,0.678670282,0.659770395,0.639136723,0.640213333,0.648343503,0.613805198,0.664803616,0.694338531,0.687897853,0.64484791,0.661713898,0.636751186
xalan-2.6_xalan-2.7,0.563289429,0.568562792,0.57136975,0.563343845,0.55685247,0.569265212,0.561393938,0.561393938,0.536794735,0.568935995,0.57102965,0.568375964,0.570891343,0.571753837,0.567428672,0.567428672,0.534463463,0.569106045,0.56948741,0.568849836,0.568117941,0.569925459,0.572131121,0.572131121,0.569538652,0.570454655,0.570376205,0.538855287,0.570598857,0.568999027,0.568959122,0.568959122,0.570290046,0.570106392,0.543847501,0.570036105,0.570400692,0.569925459,0.569186762,0.570942585,0.56791116,0.57113032,0.569925459,0.56687771,0.567811851,0.569027142,0.567600989,0.569925459,0.567339793,0.56752254,0.569189936,0.568821721
xerces-init_xerces-1.2,0.569604743,0.59013834,0.621067194,0.641541502,0.549288538,0.664782609,0.674268775,0.674268775,0.61055336,0.63944664,0.573359684,0.650790514,0.515326087,0.561590909,0.515602767,0.515602767,0.64326087,0.491284585,0.567588933,0.555098814,0.511067194,0.579120553,0.523537549,0.523537549,0.609071146,0.552341897,0.511205534,0.551146245,0.552924901,0.553458498,0.565,0.565,0.635019763,0.588804348,0.642529644,0.541047431,0.515474308,0.47993083,0.603043478,0.538379447,0.579782609,0.518754941,0.505286561,0.531314229,0.594881423,0.519743083,0.598863636,0.47993083,0.524565217,0.571185771,0.508023715,0.506185771
xerces-1.2_xerces-1.3,0.625650528,0.492845623,0.613749442,0.53967791,0.674444406,0.669182994,0.633508332,0.633508332,0.721236661,0.463530408,0.275160416,0.599881046,0.567185945,0.745427718,0.653478823,0.653478823,0.674038363,0.197983507,0.449095838,0.687494996,0.533032518,0.259810818,0.460064738,0.460064738,0.504157659,0.36259136,0.533118302,0.670967299,0.455226527,0.642286884,0.533089707,0.533089707,0.674684601,0.588397442,0.644431482,0.532512096,0.645472326,0.346263826,0.61711789,0.608636722,0.462203617,0.595580414,0.344142104,0.472137391,0.542165643,0.439751112,0.601184962,0.344142104,0.455644008,0.600344279,0.540129705,0.396201489
xerces-1.3_xerces-1.4,0.661470854,0.713319758,0.713002745,0.674870637,0.671897644,0.731987281,0.674717725,0.674717725,0.671453826,0.712336219,0.719639767,0.646420473,0.714426372,0.688126034,0.729796963,0.729796963,0.636658611,0.736577306,0.743413594,0.679272053,0.716057256,0.753084881,0.753605421,0.753605421,0.727686031,0.729813479,0.755066876,0.692273307,0.732142857,0.752210565,0.727012045,0.727012045,0.732520076,0.730209346,0.632306745,0.757915196,0.693864764,0.730209346,0.744942181,0.72252112,0.729072895,0.729850775,0.730209346,0.737838964,0.743991143,0.738469793,0.743510029,0.730209346,0.734863306,0.735781844,0.747221476,0.741740619
,0.676146544,0.68514461,0.688377292,0.663587625,0.666170147,0.685375391,0.668570307,0.668570307,0.681748834,0.694081477,0.686673041,0.678658614,0.688810148,0.698432216,0.696502629,0.696502629,0.669925134,0.684328499,0.693675554,0.672497554,0.691163649,0.691261746,0.690240917,0.690240917,0.660911498,0.694076065,0.697133281,0.67729113,0.695715367,0.7029463,0.698202015,0.698202015,0.690688992,0.697164692,0.66947253,0.692967994,0.685613132,0.688315592,0.698852193,0.688505568,0.691628744,0.692164885,0.68895617,0.689330534,0.693763406,0.69156268,0.70228053,0.69019573,0.688662578,0.698523683,0.694510375,0.688524555
