filename,linear/nsga2/FPA_AAE,linear/nsga2/FPA_NNZ,linear/nsga2/FPA_L1,linear/nsga2/FPA_MSE,linear/nsga2/FPA_AAE_NNZ,linear/nsga2/FPA_AAE_L1,linear/nsga2/FPA_NNZ_MSE,linear/nsga2/FPA_L1_MSE,linear/nsga2_10p_toZero/FPA_AAE,linear/nsga2_10p_toZero/FPA_NNZ,linear/nsga2_10p_toZero/FPA_L1,linear/nsga2_10p_toZero/FPA_MSE,linear/nsga2_10p_toZero/FPA_AAE_NNZ,linear/nsga2_10p_toZero/FPA_AAE_L1,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_L1_MSE,linear/nsga2_20p_toZero/FPA_AAE,linear/nsga2_20p_toZero/FPA_NNZ,linear/nsga2_20p_toZero/FPA_L1,linear/nsga2_20p_toZero/FPA_MSE,linear/nsga2_20p_toZero/FPA_AAE_NNZ,linear/nsga2_20p_toZero/FPA_AAE_L1,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_L1_MSE,linear/nsga2_30p_toZero/FPA_AAE,linear/nsga2_30p_toZero/FPA_NNZ,linear/nsga2_30p_toZero/FPA_L1,linear/nsga2_30p_toZero/FPA_MSE,linear/nsga2_30p_toZero/FPA_AAE_NNZ,linear/nsga2_30p_toZero/FPA_AAE_L1,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_L1_MSE,linear/nsga2_toZero/FPA_NNZ,linear/nsga2_toZero/FPA_L1,linear/nsga2_toZero/FPA_MSE,linear/nsga2_toZero/FPA_L1_MSE,linear/nsga2_toZero/FPA_NNZ_MSE,linear/nsga2_random10p_toZero/FPA_NNZ,linear/nsga2_random10p_toZero/FPA_L1,linear/nsga2_random10p_toZero/FPA_MSE,linear/nsga2_random10p_toZero/FPA_L1_MSE,linear/nsga2_random10p_toZero/FPA_NNZ_MSE,linear/nsga2_random20p_toZero/FPA_NNZ,linear/nsga2_random20p_toZero/FPA_L1,linear/nsga2_random20p_toZero/FPA_MSE,linear/nsga2_random20p_toZero/FPA_L1_MSE,linear/nsga2_random20p_toZero/FPA_NNZ_MSE,linear/nsga2_random30p_toZero/FPA_NNZ,linear/nsga2_random30p_toZero/FPA_L1,linear/nsga2_random30p_toZero/FPA_MSE,linear/nsga2_random30p_toZero/FPA_L1_MSE,linear/nsga2_random30p_toZero/FPA_NNZ_MSE
jedit-4.1_jedit-4.2,9756.700668,12711369.38,789610.7793,17828.50937,25869.86444,5050.115337,24351.74022,42723.57799,11041.05594,108452.0983,1029.843622,8994.233577,3156.938857,182.3887734,6977.86252,59.7878155,1271.140268,364832.3373,2.101644922,126.9879788,6.282431275,1.97856912,102.607694,6.256433031,2729.693705,2151550.988,1.175176765,12989.11829,684.1579755,0.677359476,3414.901523,325.3386077,85557.74914,7488.381504,2036.887515,5387.140677,7357.987087,1.189985206,0.732255283,0.717181503,0.741503991,0.713857106,1.191397235,1.204345092,1.299233989,0.865793408,1.092344219,1.204359397,1.200678094,1.092278299,1.108357464,1.117149308
jedit-4.2_jedit-4.3,6392.794871,2726410.144,196969.6835,33154.0849,14644.55612,1016723.547,50224.80436,97119.98986,9411.558742,85807.32979,27.66889505,1394.773803,15567.97032,142.1729486,2465.18173,2668457.863,419.6650553,208782.2825,0.191234058,375.3389249,59.39251484,0.045232285,19117.36135,11.11618346,3226.851916,101406.9879,1446.361785,2056.867117,4.047957093,195.4888424,9952.757569,0.679470987,144665.6415,4830.855248,2704.3227,2763312.905,2355.35415,0.053297615,15.93781704,0.200064976,6.75066553,4.791942094,12.53783047,0.079097836,0.756994188,0.039583714,0.657711453,182.1928687,0.028434097,0.616872335,0.027429771,0.028162762
log4j-1.0_log4j-1.1,2545.422073,56590.94875,577.0995433,2853.998333,4597.545586,6005.161191,4330.606554,2541.948243,2373.993041,675948.3744,1.875834363,2003.055259,17101.56848,3.106694221,2203.08691,496.4034647,1253.770994,87135.5987,4.944662707,512.2539759,1.350390307,1.645201341,1586.368404,1555.637705,704.9976873,73608.1793,5.051346159,76.18899763,1.366931987,1.593426128,2736.41292,2.327416296,84235.02359,57.14722854,1034.43471,129.9442416,275.6255878,2.852202755,50.38769556,0.92140687,2.40968347,6.642464708,2.877514755,2.878994556,4.1538263,2.592642186,1.094366648,2.880642819,2.406854816,1.022428827,1.145596191,1.103649554
log4j-1.1_log4j-1.2,1909.193836,1608702.317,2516.537235,7030.592386,2048.083834,4493.33291,19020.58735,1809.439987,7093.54037,48637.82343,51.55542639,1057.213875,1165.584473,216.4645036,13257.8122,5.871254816,1102.446141,52204.77093,24.99318694,3147.37321,39.49457434,35.91714319,282.1639025,11.81458596,213.7521609,380490.5734,11.51608397,3310.94365,2875.797966,325.9634822,9952.709776,8.550251847,654064.8304,1947.575297,3769.659551,538.6739214,5358.737199,8.168712062,5.25611451,33.25978743,219.2814929,4.702907481,8.204878037,13.1884319,4.713631415,5.403494464,23.78375248,671.2572375,7.184286502,5.152521943,7.792962017,4.538675859
lucene-2.0_lucene-2.2,752.6811218,729817.5504,11082.83961,869.5441775,21644.56479,1701.089136,2933.704448,4142.449933,3197.250336,585061.1545,10.02555545,1928.391285,1837.306774,1447.70015,4441.693997,471.4353412,525.1758697,704463.2992,12.64170128,1767.113867,1261.645427,13.39392135,8.495440265,782.0112403,1020.527028,362544.277,15.8808542,699.8982732,20.1988153,8.923742201,423.6611998,8.163037329,2206759.685,2219.431015,1307.563275,5164.358846,920.8017407,15.93385865,14.79333134,17.48372473,11.75113985,113.4963955,15.91865958,15.90208713,7.56113159,11.06074944,19.57497809,15.80487992,15.54611876,7.617205783,14.69878893,7.9829167
lucene-2.2_lucene-2.4,11863.32809,18646700.74,1354207.394,1166.344067,7272.787526,46561.72252,13893.89983,124659.6207,15553.9361,8160332.677,7392796.686,6731.394627,16.8462673,226.6765219,4461.70627,4.911845199,4664.787623,10845353.4,1261138.659,2332.686777,105006.9593,4.167064089,111723.9819,15.08756286,2371.676536,820.3642791,1325938.907,2998.841158,9745810.68,5.173356089,49.51713467,5.065945686,14753147.53,4907388.033,27628.88066,1778.109494,2562.358408,150.4600887,53.53950437,9.124192055,7.496714639,5.802727521,8.861457303,5.589846327,1569.948755,5.321544588,5.723177707,12.28233185,12.00598632,5.652172269,11.31974443,4.562897931
poi-1.5_poi-2.0,69619.73478,3314143.287,256668.603,30783.66408,21844.77523,5838.328032,13342.05044,120345.994,6796.227639,15804944.12,89.31400175,3942.916165,9832.709158,187.9582259,9597.549396,1667.795812,15115.42133,15172431.82,1946.774906,8468.219083,39.89846011,36.66745409,118.8445362,38.43799259,1540.53576,160817.9874,23.12072516,2023.672349,1.350445806,77.9462006,14.43866576,373.9167706,675244.4473,596728.1084,1455.491544,525731.3191,3210.001155,0.136719047,9.422872863,9.851313121,0.129767786,2.835306638,0.136942672,1.279101799,2.878174957,1.293515654,10.98402913,1.241058419,0.130191785,3.678768643,0.677522107,3.767288812
poi-2.0_poi-2.5,24118.40822,1032417.847,687.4987696,10922.0572,26826.38467,3010.571976,19558.48302,3006.552608,3419.536405,6615.251045,55.1203011,15082.61182,9044.154226,32.71969727,304.7928742,4.274572387,14177.38385,21420.38146,139.4394533,14152.98419,8506.038892,8.605266868,8.446220746,3.385037908,11939.83831,23373.04482,5.348623087,2080.836829,5.062638007,3.556251114,3.63436957,3.000952387,86276.91184,67.63905958,14521.38911,426.9317452,524.973199,4.445318839,3.418879388,6.380040113,3.46517579,4.98865105,3.651946884,3.503891189,20.73732646,3.65077105,2.795657783,3.651940165,7.618822367,18.78126217,3.643953676,18.75336231
poi-2.5_poi-3.0,3622.227003,1062019.627,211721.5203,20107.96483,1816.785385,814.756197,42267.14804,307.7718518,1333.281464,47259.37769,2.71703364,744.2420061,208.4533587,3.827184788,114.9461327,546.5446056,1088.347412,35129317.08,9.735341726,791.7644064,3.087990134,18.14418352,120.1291566,115.1027399,722.605866,19024.83027,4.96455048,387.4519801,3.824646445,3.828811774,3.698328891,4.054362798,23351292.2,92.44729018,5248.393219,175.3953514,195.4194936,4.929868924,3.953877499,3.608487857,3.304273745,3.288843856,142.5392459,3.26540556,3.395357437,2.771882251,3.296530597,5.040585934,5.040723982,3.362065546,4.819933552,2.230494276
synapse-1.0_synapse-1.1,3983.986811,16069119.4,85872.79341,32950.18704,1942.259599,3560.70437,8696.703195,3143.379523,1613.364015,23978091.05,41725.22152,2531.893175,2560.964894,1.094886247,7750.901436,291.8730978,279.7370363,18673526.21,219.720708,487.7489454,7.890881433,1.062779367,414819.8853,4.359021508,464.2178922,14780842.24,428093.4212,2947.098032,2.501806614,16.2558443,0.776130495,0.955893595,4945745.347,1859979.828,888.9594313,2653.136678,2791.652655,5.609795576,0.812189246,1.47123893,1.075684123,0.963612891,1.025466301,1.094796162,131.7158143,1.096009587,0.824632066,1.103573557,1.103492712,0.861433896,1.103720645,0.878277874
synapse-1.1_synapse-1.2,4503.097756,4931389.097,210845.4033,3998.895278,3903.687118,842.9696652,2149.694005,44955.96997,1934.053708,569222.0676,3.395617627,979.7438146,66.36134706,1321.17166,714.1721597,41.57351352,116.0328437,1777357.208,105.1351806,1244.251814,1.325478843,1.640761184,1.163026798,1.346273139,868.1784056,1212158.916,6.110111578,302.9106046,1.288610843,1.172861464,979.1956003,1.164929171,5497263.965,33054.84835,1289.776299,75.95159058,1551894.914,1.453953018,1.441336043,2.008949288,0.907913315,0.971975164,1.686396415,1.390181574,2.610666683,1.371828453,1.287329581,1.453214232,1.462378104,1.038853423,1.302066988,0.973281298
velocity-1.4_velocity-1.5,1902.602161,5944604.795,63959.00194,10318.59822,105252.2144,40335.8267,5678.906615,1859.305062,5619.850117,4172.639475,2736365.109,13023.56842,341.0569902,5.097149956,987.0463362,4.329717125,1311.628553,24655.85939,5.254893171,2624.43209,3.722558404,4.445889895,6.014715694,5.707114603,1384.298249,6771.824097,16.96782797,1245.444519,4.238243312,4.284053312,5.678818489,4.862152278,43268.02342,57.45308101,734.4691094,103.9698416,84.17743246,5.5860112,5.931334086,4.084427523,6.012154234,5.316915522,6.088785044,6.004978132,3.901799332,4.847812468,5.195482479,6.088785046,6.088785025,5.007633902,5.266788238,3.730427838
velocity-1.5_velocity-1.6,27893.18747,6034339.939,696290.4182,1437.288879,4483.308247,491.6938269,7311.874351,82630.10099,582.4651639,25505406.62,24118.2132,3913.726535,24.64950892,2033.209099,24.41314899,69.36770347,114.5721987,16001648.78,207570.3143,1489.01061,490.2432122,3740.772972,9318.910955,1510.934958,676.5051807,45988580.49,203515.1355,358.4977776,14424.44783,1321.766376,3.06404097,486471.9665,43429020.44,1134074.411,1012.490922,3066.855503,31429.78977,71.10288147,8.69918942,3.159070876,1.949993345,2.373164391,3.763934851,3.753893614,3.770266092,3.436504108,3.096396318,3.489122908,3.764192091,2.284845766,3.4573212,3.64463092
xalan-2.4_xalan-2.5,12233.26814,3145866.63,171014.0926,17192.03128,5599.324878,11818.47338,12519.94825,303908.9662,3861.075596,10003493.16,25885.80877,4224.061919,2706914.819,150279.4981,29146.21688,1155.537472,33749.47916,7003734.819,3137305.781,120972.3693,14846.91276,2918.526305,2759.684051,547.0484212,1694.813625,21258826.25,75.40283105,7994.117767,25584.53785,13128.41383,9.870352936,2177.39944,4999882.329,763455.255,224124.1835,636394.124,602444.4456,1.248914055,1.084294236,1.042136721,203.6468566,33.14936378,1.281860727,1.125640095,1.18844901,136.2139991,32.28275821,1.306350995,0.903166546,1.000984254,1.273722746,3.056868795
xalan-2.5_xalan-2.6,35032.24326,2923715.853,17479.6208,47740.94703,71061.51171,4633.869256,14914.10547,163154.4259,2037.271438,70065.39049,55509.50057,8935.557905,734.1609255,1591.681929,1376.085289,95.14390136,13808.40007,107482.959,1.032499824,582.9238423,107.9213704,22.83382619,12.6400406,10.5676664,10721.76614,206734.1888,859414.7236,14775.5638,14020.98669,13.77195781,33.43557362,27.55458407,144526.992,9207.941608,16362.7317,829.1974649,1930.801838,200.2615681,129.0525931,97.3833882,1.086586376,1.20538702,1.050376886,1.058885112,0.805736139,1.119259698,13.44255068,1.423512568,1.501664372,0.824487037,1.43821906,0.945555677
xalan-2.6_xalan-2.7,59724.01812,1404557.697,125631.4763,12420.87052,13878.67829,25344.86082,67928.12779,942478.5525,268250.8643,3653656.035,8712.725359,145741.4031,25.00354851,2747266.339,31317.96362,12796.56461,3060.577216,11911755.73,3525224.83,353978.8503,1134.850075,704.8446238,18883.61752,406.9723491,688610.1823,32517591.6,26002.03282,1047993.71,386.013912,6702.136602,251.5359097,8.154605263,5915337.719,2156760.388,41354.39979,1793366.729,160599.3296,2.317579087,219.0233165,1.914766513,1.769338533,3.508874309,2.290487218,2.116126714,0.917428696,1.427871413,1.341989406,2.317605939,2.315273384,1.059814639,42.96694737,1.764647088
xerces-init_xerces-1.2,60411.33682,1051461.555,111260.5073,11983.9142,16727.9502,3181.902393,13509.31472,7288.946509,1148.554944,2532454.108,834.6125716,849.3211165,268729.6687,22.07428565,0.901389492,401.9661136,4990.139762,6416.075797,674.2367,2662.959443,8.140835763,54.81822615,1009.208188,9.175195258,725.0388013,64046.74284,4.857117559,4357.99764,6.560588151,122.1265411,9.212686768,0.959664957,1596391.484,609.3137982,1024.303795,627.5146709,1627.85375,0.488636152,3.747334306,105.1685843,1.645288216,0.680912736,776.8227469,0.477448941,1.539220344,1.705896634,41.26189666,0.488636363,0.470441305,0.687636375,10.01416341,1.313599193
xerces-1.2_xerces-1.3,113852.2027,1003200.97,460554.7383,14794.69186,16702.424,7243.029219,2116.719331,85708.65961,1573.316876,3808.86476,26.45448591,583.6817953,310.1903383,43.62906367,4346.939216,3.783515041,417.433564,8923992.56,35.32977765,1425.716501,170.1630118,59.5660554,3.790523606,18.12038047,2255.473894,480938.3763,31.08075976,6458.691477,5.77695675,199.8153729,4.100853484,10.46248673,821282.8858,350.8155034,12049.91991,21.23577717,1340.861695,37.089881,5.874188912,3.589487946,3.795708467,4.193356996,3.781448426,3.781457191,3.780911484,3.778464956,3.780187821,3.994960556,3.781456954,3.683625038,3.779457878,3.781210204
xerces-1.3_xerces-1.4,3003.384314,25916077.11,299454.6857,4563.592286,2817.428212,144.3851013,1957.194034,4339.11643,187.5683428,8408333.762,3842882.669,1618.339587,3980.348254,101.4349809,23.79761959,180.9574728,3284.299948,55056.20815,18.38688747,185.7098453,176.7052146,27.14567036,27.80867355,34.26098043,524.4675378,40956.17556,9175.310048,202.6153286,29.63350099,14.39549138,56.99101261,25.75981171,103986.4648,1549.976384,584.6399698,1248.304255,37.33052075,34.61484251,29.86623424,25.84630816,33.33888063,32.89087086,34.61564608,34.61564545,27.74567046,33.22939628,33.74204323,34.61563345,34.61564351,24.17929326,34.51417466,27.27632064
,17991.20243,7236021.971,270421.5163,20278.85945,18760.60081,44030.50584,19194.38396,80689.18837,14003.67204,4638700.251,613801.3352,11611.97728,102401.5681,99047.17442,5280.646549,92823.08829,5619.046351,5936270.616,407386.7906,17839.92453,4541.709112,825.5391772,22113.76329,2956.981395,24962.72153,4683249.866,103047.457,38218.29429,327528.6943,1086.011434,2071.260233,16879.55758,7904185.607,690393.3548,20129.693,202619.1547,82034.25059,5366.553519,21.61271631,28.26720903,188.1479369,8.99962585,2900.959957,4.511327139,114.2942881,8.055556323,8.768704187,32.52126291,4.604023688,78.70139644,7.031770556,4.488075019
