filename,linear/nsga2_toZero/FPA_NNZ,linear/nsga2_toZero/FPA_L1,linear/nsga2_toZero/FPA_MSE,linear/nsga2_toZero/FPA_L1_MSE,linear/nsga2_toZero/FPA_NNZ_MSE,linear/nsga2_random10p_toZero/FPA_NNZ,linear/nsga2_random10p_toZero/FPA_L1,linear/nsga2_random10p_toZero/FPA_MSE,linear/nsga2_random10p_toZero/FPA_L1_MSE,linear/nsga2_random10p_toZero/FPA_NNZ_MSE,linear/nsga2_random20p_toZero/FPA_NNZ,linear/nsga2_random20p_toZero/FPA_L1,linear/nsga2_random20p_toZero/FPA_MSE,linear/nsga2_random20p_toZero/FPA_L1_MSE,linear/nsga2_random20p_toZero/FPA_NNZ_MSE,linear/nsga2_random30p_toZero/FPA_NNZ,linear/nsga2_random30p_toZero/FPA_L1,linear/nsga2_random30p_toZero/FPA_MSE,linear/nsga2_random30p_toZero/FPA_L1_MSE,linear/nsga2_random30p_toZero/FPA_NNZ_MSE
poi-2.0_poi-2.5,72434.65623514798,74.59269045729884,11471.094059544026,189.8360752292358,530.0944013295325,4.4453188392413585,3.651089593648152,4.245703277548724,3.6366741642818714,5.9900429583571935,3.490987192618141,3.6519480493872334,6.032262064907534,3.651948410633353,28.885893627811228,3.41457329792188,3.6518776044118053,22.694986951008612,3.651708400166977,30.55287646317195
poi-2.5_poi-3.0,12053893.543396546,428.37430033432616,5248.393219192355,289.69463242271735,201.44892456044582,2.886714626020242,3.9578399344659734,5.541638752193299,3.53568173898774,3.603508785677008,2.8584432125265256,5.040723981897398,3.3953574370428217,3.172106797201869,4.865139140038577,3.5687518650133927,5.040723981900452,2.48377902567398,4.819933552313398,2.760428988820554
synapse-1.0_synapse-1.1,4901910.997595836,803094.8671711099,392.84364380476563,1.89105715583998,3064.779077826884,0.7403935389536762,0.8207412479616889,0.7636282246327112,0.7763969813420507,0.8740173358338011,0.8798943071445309,1.1036036036035857,100.3949289087872,1.0960095867863873,0.8429943620112847,0.8856326656655306,1.1036036036036037,0.861433895779798,0.9126702870511926,0.8569580535319787
synapse-1.1_synapse-1.2,4505592.706388163,110.1901147619516,1289.776299372549,75.95159057856671,597.1909925429958,0.926180568503668,1.4648430134337804,1.132243123462364,1.3165709802311851,0.9719751638465122,0.9879998286307864,1.46484375,2.5308488385160532,1.3551929407768817,0.9330515621004234,1.448354780828928,1.0333158166469365,4.390306347735393,1.4647581747584897,0.9329333522933572
velocity-1.4_velocity-1.5,56937.47320863503,57.28605484702586,523.3979626776984,259.5776188080528,563.7271735725723,4568.221472092196,5.840514417976228,124.79009734696459,3.7870020171807517,4.938516493587458,6.0869502035007095,6.088785046728972,3.414707898615306,4.847812467627533,4.668948390155402,52.43641904179347,6.0887850250627915,3.4847751772290505,3.630039866429044,3.7013291340550456
velocity-1.5_velocity-1.6,43429020.43570072,1134074.4107679732,1726.614489156318,547.6976323902194,3146.988135855657,71.10288146833751,3.3006373729991663,3.1590708757206323,3.702925916739195,3.0696662746770103,2.6747845475621013,3.76419213889596,6.089044832946091,2.085185756425833,3.349652460127868,2.572657756850898,2.481577878037056,2.4317760397084047,2.9193904431567232,2.5552510082829656
xalan-2.4_xalan-2.5,3693310.824273349,763455.255013151,6739.288339915664,6329.424674233468,4174.557707803178,1.2489140549422035,1.0710501533107808,186.77953172684792,202506.4145855915,9537.790416366222,0.9988098662511172,1.306351181432981,1.1884490099399958,0.8707665663438341,1.0092989616838517,0.9994554875642486,1.3063511830635115,1.0009842543186869,1.3042732291214734,1.0748185899999882
xalan-2.5_xalan-2.6,144526.9919701606,11332.768493319854,11500.845575642163,2338.969626267096,2547.74690405263,0.9664973058405464,136.25508570917134,2.2500636630655744,1.1676445264142226,1.1931202958987606,1.3231535735890854,1.5016949152358376,0.8102606628492376,1.5016578661398807,0.9461323287238396,1.238214408757198,1.5016949152540728,0.8155397280211512,1.1737857791587265,0.8723556526575335
xalan-2.6_xalan-2.7,1845208.3931095214,1963086.0271943845,8381.147228938029,845458.4361291659,55577.50286720644,1.6206947186159468,2556.0685628557776,1.4482507248785723,1.4232097545533933,1.9421866947698392,2.166153078270625,2.2618635533668656,236.01356304999115,1.5243086637863774,1.5207357931613037,1.4515861970852388,2.3179317931793184,1.0234024378602808,1.9070109109851798,1.4835231537642135
xerces-init_xerces-1.2,1596391.4838805276,463.94641271424337,10183.195757419751,475.9082943279549,1627.853750465322,1.3567861367262,4485.310131315196,108.85911854091478,1.6452882157701745,602.9523317201474,776.8227468516523,0.4774489410592228,1.539220343560932,1.6410723587405422,53.51630778135546,1.2646829558315522,0.4886363632541066,0.7039096537050329,0.48565826122513006,312.92901731351503
xerces-1.2_xerces-1.3,14076.557513346215,340.94626927157213,2750.3214587709886,53.544031426631534,1858.5387625313504,37.08988099918317,3.7890281437686655,72.88653817015447,3.8018299435871015,3.780767337482656,3.781448398923703,3.7814519179626633,3.646102523634268,3.777298790381853,3.780644995396576,3.994960556210029,3.7819268286582615,3.639155345300197,3.465058392302492,3.627608028339741
xerces-1.3_xerces-1.4,62174.327058278825,1549.9763839727627,1073.1471805117699,944.5862807008276,57.66439233582082,33.68618427872381,34.44477343125408,26.23162020270484,34.27600706971306,32.73992497476637,33.894963387902266,34.6156458981029,27.889891093652693,24.920904535975662,23.849488797856345,33.686971681547234,34.61564351479193,24.913117080884927,27.80956063879961,17.696119016907915
