filename,linear/nsga2/FPA_AAE,linear/nsga2/FPA_NNZ,linear/nsga2/FPA_L1,linear/nsga2/FPA_MSE,linear/nsga2/FPA_AAE_NNZ,linear/nsga2/FPA_AAE_L1,linear/nsga2/FPA_NNZ_MSE,linear/nsga2/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_AAE,linear/nsga2_10p_toZero/FPA_NNZ,linear/nsga2_10p_toZero/FPA_L1,linear/nsga2_10p_toZero/FPA_MSE,linear/nsga2_10p_toZero/FPA_AAE_NNZ,linear/nsga2_10p_toZero/FPA_AAE_L1,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_AAE,linear/nsga2_20p_toZero/FPA_NNZ,linear/nsga2_20p_toZero/FPA_L1,linear/nsga2_20p_toZero/FPA_MSE,linear/nsga2_20p_toZero/FPA_AAE_NNZ,linear/nsga2_20p_toZero/FPA_AAE_L1,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_AAE,linear/nsga2_30p_toZero/FPA_NNZ,linear/nsga2_30p_toZero/FPA_L1,linear/nsga2_30p_toZero/FPA_MSE,linear/nsga2_30p_toZero/FPA_AAE_NNZ,linear/nsga2_30p_toZero/FPA_AAE_L1,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_toZero/FPA_NNZ,linear/nsga2_toZero/FPA_L1,linear/nsga2_toZero/FPA_MSE,linear/nsga2_toZero/FPA_L1_MSE,linear/nsga2_toZero/FPA_NNZ_MSE,linear/nsga2_random10p_toZero/FPA_NNZ,linear/nsga2_random10p_toZero/FPA_L1,linear/nsga2_random10p_toZero/FPA_MSE,linear/nsga2_random10p_toZero/FPA_L1_MSE,linear/nsga2_random10p_toZero/FPA_NNZ_MSE,linear/nsga2_random20p_toZero/FPA_NNZ,linear/nsga2_random20p_toZero/FPA_L1,linear/nsga2_random20p_toZero/FPA_MSE,linear/nsga2_random20p_toZero/FPA_L1_MSE,linear/nsga2_random20p_toZero/FPA_NNZ_MSE,linear/nsga2_random30p_toZero/FPA_NNZ,linear/nsga2_random30p_toZero/FPA_L1,linear/nsga2_random30p_toZero/FPA_MSE,linear/nsga2_random30p_toZero/FPA_L1_MSE,linear/nsga2_random30p_toZero/FPA_NNZ_MSE
jedit-4.0_jedit-4.1,21,21,21,21,21,21,21,21,11,3,4,11,2,2,1,1,11,4,2,5,1,1,1,1,3,2,1,4,1,1,1,1,5,5,14,1,3,1,13,14,11,1,1,4,8,5,1,1,3,6,2,1
jedit-4.1_jedit-4.2,21,21,21,21,21,21,21,21,13,4,4,11,1,2,1,1,7,5,4,5,2,1,2,2,6,6,1,8,1,1,2,2,6,1,15,1,1,1,14,16,10,1,1,10,8,1,1,1,1,5,2,1
jedit-4.2_jedit-4.3,21,21,21,21,21,21,21,21,11,5,1,14,1,1,2,2,3,3,1,6,1,3,2,2,4,1,3,6,4,3,3,3,4,1,11,1,1,1,13,15,13,2,1,2,10,3,1,1,1,4,3,1
log4j-1.0_log4j-1.1,21,21,21,21,21,21,21,21,13,4,1,9,4,1,2,2,9,1,3,8,1,1,1,1,3,1,1,5,1,1,3,3,6,1,17,1,1,1,12,16,9,5,1,1,9,1,1,1,1,8,1,1
log4j-1.1_log4j-1.2,21,21,21,21,21,21,21,21,16,7,2,12,2,1,3,3,8,2,2,10,2,1,2,2,3,1,1,10,2,1,2,2,10,1,15,3,5,1,13,14,13,3,1,1,11,2,1,1,1,7,2,1
lucene-2.0_lucene-2.2,21,21,21,21,21,21,21,21,15,5,3,13,4,1,6,6,9,5,1,10,1,2,2,2,6,3,1,6,1,1,2,2,5,2,15,2,1,1,10,15,13,1,1,1,9,2,1,1,2,5,2,1
lucene-2.2_lucene-2.4,21,21,21,21,21,21,21,21,12,7,3,14,1,2,4,4,10,1,2,5,2,1,2,2,3,2,4,8,3,1,2,2,12,7,16,1,1,1,10,15,10,1,1,1,11,3,1,1,1,6,1,1
poi-1.5_poi-2.0,21,21,21,21,21,21,21,21,14,5,4,14,3,4,5,5,9,7,1,13,1,1,1,1,11,3,1,5,1,1,1,1,4,3,14,1,3,1,12,14,13,1,1,1,10,4,1,1,4,5,2,1
poi-2.0_poi-2.5,21,21,21,21,21,21,21,21,14,2,3,12,3,2,3,3,10,2,2,9,3,2,2,2,5,2,1,3,2,2,2,2,7,2,15,2,2,2,13,14,6,2,1,2,8,4,2,1,2,5,2,2
poi-2.5_poi-3.0,21,21,21,21,21,21,21,21,11,2,2,11,3,2,3,3,11,3,2,10,2,2,2,2,5,2,3,5,2,1,1,1,6,1,14,3,2,1,14,13,12,2,1,1,9,1,2,1,1,4,2,1
synapse-1.0_synapse-1.1,21,21,21,21,21,21,21,21,11,8,2,15,5,2,2,2,11,5,2,7,2,1,1,1,8,1,3,12,1,1,1,1,7,7,15,1,4,1,12,14,12,1,1,1,10,3,1,1,1,5,2,1
synapse-1.1_synapse-1.2,21,21,21,21,21,21,21,21,15,2,1,14,2,3,3,3,9,3,1,7,1,2,3,3,5,1,1,6,1,2,2,2,8,1,18,2,2,1,9,16,7,2,1,1,10,1,1,1,3,6,1,1
velocity-1.4_velocity-1.5,21,21,21,21,21,21,21,21,12,3,3,14,2,2,4,4,7,2,2,10,2,2,2,2,5,2,2,7,2,1,2,2,5,2,15,2,4,2,13,15,12,3,1,5,8,7,2,2,2,5,3,2
velocity-1.5_velocity-1.6,21,21,21,21,21,21,21,21,6,5,1,11,1,4,3,3,6,4,3,10,1,1,1,1,7,1,2,4,1,2,1,1,5,1,14,3,4,1,8,13,9,2,1,2,8,8,1,1,3,6,3,1
xalan-2.4_xalan-2.5,21,21,21,21,21,21,21,21,11,6,1,12,2,1,2,2,9,2,2,12,1,2,2,2,4,1,1,6,1,1,1,1,9,1,14,2,2,1,14,14,14,2,1,1,11,4,1,1,1,5,1,1
xalan-2.5_xalan-2.6,21,21,21,21,21,21,21,21,12,4,4,12,1,1,3,3,4,4,1,6,1,1,1,1,5,3,2,9,4,1,1,1,4,3,15,1,1,1,13,11,9,1,1,1,10,2,1,1,1,7,2,1
xalan-2.6_xalan-2.7,21,21,21,21,21,21,21,21,13,2,5,15,2,3,2,2,5,3,1,13,2,1,1,1,8,3,2,7,1,2,1,1,6,7,15,2,4,1,13,12,12,2,1,2,10,4,1,1,1,3,2,1
xerces-init_xerces-1.2,21,21,21,21,21,21,21,21,12,4,5,13,4,2,3,3,12,3,2,10,2,2,3,3,8,2,2,6,2,2,2,2,3,2,13,2,3,1,11,13,14,5,2,3,10,5,2,1,2,8,2,2
xerces-1.2_xerces-1.3,21,21,21,21,21,21,21,21,14,3,2,11,4,3,4,4,7,2,2,12,2,2,2,2,11,2,2,9,2,3,2,2,5,3,16,2,3,3,11,14,12,4,2,5,7,5,3,2,3,5,3,3
xerces-1.3_xerces-1.4,21,21,21,21,21,21,21,21,6,4,2,14,3,3,3,3,8,4,2,3,2,1,2,2,7,2,1,8,1,1,2,2,4,1,13,2,3,1,9,16,12,2,1,2,10,5,1,1,2,4,2,2
,21,21,21,21,21,21,21,21,12.4,4.4,3,12.6,2.3,2.166666667,2.766666667,2.766666667,8.633333333,3.1,1.766666667,8.666666667,1.566666667,1.566666667,1.866666667,1.866666667,6.033333333,2.2,1.8,6.466666667,1.666666667,1.566666667,1.733333333,1.733333333,6.033333333,2.4,14.6,1.7,2.633333333,1.166666667,11.8,14.06666667,10.73333333,2.4,1.066666667,2.166666667,9.133333333,3.666666667,1.233333333,1.066666667,1.633333333,5.566666667,1.933333333,1.233333333
