filename,linear/nsga2/FPA_AAE,linear/nsga2/FPA_NNZ,linear/nsga2/FPA_L1,linear/nsga2/FPA_MSE,linear/nsga2/FPA_AAE_NNZ,linear/nsga2/FPA_AAE_L1,linear/nsga2/FPA_NNZ_MSE,linear/nsga2/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_AAE,linear/nsga2_10p_toZero/FPA_NNZ,linear/nsga2_10p_toZero/FPA_L1,linear/nsga2_10p_toZero/FPA_MSE,linear/nsga2_10p_toZero/FPA_AAE_NNZ,linear/nsga2_10p_toZero/FPA_AAE_L1,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_AAE,linear/nsga2_20p_toZero/FPA_NNZ,linear/nsga2_20p_toZero/FPA_L1,linear/nsga2_20p_toZero/FPA_MSE,linear/nsga2_20p_toZero/FPA_AAE_NNZ,linear/nsga2_20p_toZero/FPA_AAE_L1,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_AAE,linear/nsga2_30p_toZero/FPA_NNZ,linear/nsga2_30p_toZero/FPA_L1,linear/nsga2_30p_toZero/FPA_MSE,linear/nsga2_30p_toZero/FPA_AAE_NNZ,linear/nsga2_30p_toZero/FPA_AAE_L1,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_toZero/FPA_NNZ,linear/nsga2_toZero/FPA_L1,linear/nsga2_toZero/FPA_MSE,linear/nsga2_toZero/FPA_L1_MSE,linear/nsga2_toZero/FPA_NNZ_MSE,linear/nsga2_random10p_toZero/FPA_NNZ,linear/nsga2_random10p_toZero/FPA_L1,linear/nsga2_random10p_toZero/FPA_MSE,linear/nsga2_random10p_toZero/FPA_L1_MSE,linear/nsga2_random10p_toZero/FPA_NNZ_MSE,linear/nsga2_random20p_toZero/FPA_NNZ,linear/nsga2_random20p_toZero/FPA_L1,linear/nsga2_random20p_toZero/FPA_MSE,linear/nsga2_random20p_toZero/FPA_L1_MSE,linear/nsga2_random20p_toZero/FPA_NNZ_MSE,linear/nsga2_random30p_toZero/FPA_NNZ,linear/nsga2_random30p_toZero/FPA_L1,linear/nsga2_random30p_toZero/FPA_MSE,linear/nsga2_random30p_toZero/FPA_L1_MSE,linear/nsga2_random30p_toZero/FPA_NNZ_MSE
jedit-4.0_jedit-4.1,21,21,21,21,21,21,21,21,13,10,7,14,3,6,6,6,10,4,2,7,3,6,3,3,4,3,3,4,3,3,3,3,10,7,17,2,9,2,16,18,18,8,1,4,15,8,4,2,2,9,6,3
jedit-4.1_jedit-4.2,21,21,21,21,21,21,21,21,13,4,5,14,5,2,2,2,7,5,4,5,5,4,6,6,6,6,2,10,5,3,2,2,6,3,16,1,3,1,16,16,18,6,3,5,11,8,4,2,2,6,3,2
jedit-4.2_jedit-4.3,21,21,21,21,21,21,21,21,12,5,4,15,3,5,3,3,4,3,2,9,3,3,3,3,4,3,4,6,6,4,4,4,4,1,11,3,5,2,18,15,18,10,2,9,12,9,5,2,2,7,4,2
log4j-1.0_log4j-1.1,21,21,21,21,21,21,21,21,13,4,3,12,4,1,3,3,9,4,4,9,2,4,4,4,3,3,4,5,2,3,8,8,8,1,19,4,2,1,17,20,16,12,1,8,15,9,4,1,4,8,5,4
log4j-1.1_log4j-1.2,21,21,21,21,21,21,21,21,17,8,3,12,5,4,4,4,8,3,3,10,5,5,4,4,7,2,3,11,7,2,5,5,8,1,15,4,5,1,17,17,19,10,1,7,13,11,6,2,4,8,5,2
lucene-2.0_lucene-2.2,21,21,21,21,21,21,21,21,16,5,5,14,6,5,6,6,9,5,4,13,2,3,5,5,6,3,2,7,3,1,3,3,11,4,16,6,1,1,15,15,16,10,1,6,9,6,3,1,3,8,4,3
lucene-2.2_lucene-2.4,21,21,21,21,21,21,21,21,14,8,3,15,2,4,4,4,10,4,5,5,5,2,5,5,5,4,6,9,6,1,3,3,12,8,16,2,1,1,17,16,15,13,2,7,11,7,6,1,2,6,4,5
poi-1.5_poi-2.0,21,21,21,21,21,21,21,21,14,5,5,15,3,4,7,7,11,7,4,16,4,5,2,2,11,3,3,5,3,2,3,3,4,3,14,3,4,1,16,17,15,11,2,10,15,7,7,1,2,5,6,4
poi-2.0_poi-2.5,21,21,21,21,21,21,21,21,14,4,6,12,5,5,4,4,10,3,4,9,3,3,4,4,7,2,3,7,4,5,3,3,8,3,17,4,3,2,19,15,17,11,1,5,13,10,5,1,5,5,3,6
poi-2.5_poi-3.0,21,21,21,21,21,21,21,21,11,4,3,12,3,4,3,3,11,8,3,10,3,3,3,3,7,3,3,9,3,2,3,3,6,2,14,3,2,1,15,16,17,9,3,9,10,11,6,1,2,6,2,2
synapse-1.0_synapse-1.1,21,21,21,21,21,21,21,21,12,8,3,16,6,4,4,4,13,6,5,9,6,5,3,3,11,4,3,14,3,3,2,2,8,8,16,3,8,2,18,16,15,5,2,6,15,3,4,1,2,5,3,3
synapse-1.1_synapse-1.2,21,21,21,21,21,21,21,21,16,3,2,14,4,3,6,6,10,3,3,7,3,3,5,5,10,6,3,8,5,2,6,6,8,3,18,2,9,3,17,18,16,8,2,6,13,11,4,2,3,7,4,4
velocity-1.4_velocity-1.5,21,21,21,21,21,21,21,21,12,3,4,16,5,4,7,7,9,2,3,10,3,2,4,4,5,3,4,7,3,2,3,3,6,3,16,4,4,4,15,15,17,8,1,10,12,7,5,5,2,7,6,3
velocity-1.5_velocity-1.6,21,21,21,21,21,21,21,21,6,5,6,11,5,6,5,5,7,4,5,11,3,2,4,4,9,2,3,7,3,5,4,4,5,2,15,3,5,1,14,13,18,3,1,7,9,11,3,2,2,4,7,2
xalan-2.4_xalan-2.5,21,21,21,21,21,21,21,21,14,4,3,14,5,3,2,2,11,2,2,15,4,3,2,2,4,3,2,6,3,4,2,2,9,2,18,2,5,1,16,17,16,11,1,8,11,11,5,1,3,5,2,3
xalan-2.5_xalan-2.6,21,21,21,21,21,21,21,21,13,4,8,12,5,4,3,3,8,5,4,11,4,3,4,4,7,6,10,9,4,4,3,3,5,4,16,5,3,2,18,16,18,10,2,6,12,10,4,1,2,11,8,1
xalan-2.6_xalan-2.7,21,21,21,21,21,21,21,21,17,5,6,16,5,7,4,4,11,3,6,14,4,4,4,4,10,3,5,7,6,4,2,2,11,7,18,5,5,1,13,18,14,5,1,8,15,9,3,1,2,6,8,3
xerces-init_xerces-1.2,21,21,21,21,21,21,21,21,14,4,6,15,7,3,3,3,12,3,5,11,3,5,5,5,8,2,5,7,4,3,4,4,3,6,14,7,6,1,17,19,14,14,2,3,10,8,6,1,4,10,7,3
xerces-1.2_xerces-1.3,21,21,21,21,21,21,21,21,15,3,2,12,7,8,8,8,9,4,4,15,5,3,3,3,12,5,2,13,3,5,4,4,8,4,17,6,7,3,18,20,15,9,2,4,8,8,7,2,3,7,9,4
xerces-1.3_xerces-1.4,21,21,21,21,21,21,21,21,6,6,3,15,5,3,3,3,8,4,3,5,5,3,3,3,7,2,4,8,3,3,6,6,4,2,15,2,5,1,15,17,15,10,1,4,12,10,3,1,2,8,4,3
