filename,linear/nsga2/FPA_AAE,linear/nsga2/FPA_NNZ,linear/nsga2/FPA_L1,linear/nsga2/FPA_MSE,linear/nsga2/FPA_AAE_NNZ,linear/nsga2/FPA_AAE_L1,linear/nsga2/FPA_NNZ_MSE,linear/nsga2/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_AAE,linear/nsga2_10p_toZero/FPA_NNZ,linear/nsga2_10p_toZero/FPA_L1,linear/nsga2_10p_toZero/FPA_MSE,linear/nsga2_10p_toZero/FPA_AAE_NNZ,linear/nsga2_10p_toZero/FPA_AAE_L1,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_AAE,linear/nsga2_20p_toZero/FPA_NNZ,linear/nsga2_20p_toZero/FPA_L1,linear/nsga2_20p_toZero/FPA_MSE,linear/nsga2_20p_toZero/FPA_AAE_NNZ,linear/nsga2_20p_toZero/FPA_AAE_L1,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_AAE,linear/nsga2_30p_toZero/FPA_NNZ,linear/nsga2_30p_toZero/FPA_L1,linear/nsga2_30p_toZero/FPA_MSE,linear/nsga2_30p_toZero/FPA_AAE_NNZ,linear/nsga2_30p_toZero/FPA_AAE_L1,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_toZero/FPA_NNZ,linear/nsga2_toZero/FPA_L1,linear/nsga2_toZero/FPA_MSE,linear/nsga2_toZero/FPA_L1_MSE,linear/nsga2_toZero/FPA_NNZ_MSE,linear/nsga2_random10p_toZero/FPA_NNZ,linear/nsga2_random10p_toZero/FPA_L1,linear/nsga2_random10p_toZero/FPA_MSE,linear/nsga2_random10p_toZero/FPA_L1_MSE,linear/nsga2_random10p_toZero/FPA_NNZ_MSE,linear/nsga2_random20p_toZero/FPA_NNZ,linear/nsga2_random20p_toZero/FPA_L1,linear/nsga2_random20p_toZero/FPA_MSE,linear/nsga2_random20p_toZero/FPA_L1_MSE,linear/nsga2_random20p_toZero/FPA_NNZ_MSE,linear/nsga2_random30p_toZero/FPA_NNZ,linear/nsga2_random30p_toZero/FPA_L1,linear/nsga2_random30p_toZero/FPA_MSE,linear/nsga2_random30p_toZero/FPA_L1_MSE,linear/nsga2_random30p_toZero/FPA_NNZ_MSE
jedit-4.0_jedit-4.1,11142.76385,29515789.35,1573145.077,4260.449828,19127.36046,604.9812075,33723.01135,33723.01135,3493.019761,17330470.4,3180842.327,4710.631053,1473.448266,443.6038859,648.9219095,648.9219095,23391.94358,340643.7295,3950688.118,1713.206452,4.413410836,1029.165039,14.13311948,14.13311948,325.0403389,175893.0972,86.5041011,1431.96799,157.253956,41.81554578,249.8467939,249.8467939,61537468.79,2725409.281,11410.61546,1070.397785,6184.156785,2.183044038,3.831092843,5.052716152,2.145819886,1.996868805,4.048076923,3.73898443,28.66736393,3.045398611,2.022684243,2.442087336,4.048076629,1.935882234,1.728230464,1.737358021
jedit-4.1_jedit-4.2,9756.700668,12711369.38,733610.3715,17828.50937,25869.86444,5050.115337,24351.74022,24351.74022,11041.05594,64315.57609,1029.843622,8994.233577,3269.755376,182.3887734,6977.86252,6977.86252,1271.140268,300979.9191,2.101644922,1031.874042,10732.92898,1.97856912,102.607694,102.607694,2729.693705,565270.7558,1.175176765,12989.11829,684.1579755,0.677359476,3414.901523,3414.901523,85557.74914,2775.338814,3974.906989,1.758414951,1677.3343,1.189985206,0.732255283,0.717181503,0.749995034,0.667563648,342.5630155,1.204345092,6.474774338,0.865793408,0.638950069,0.662498327,1.200678094,1.092278299,0.954704996,1.22462317
jedit-4.2_jedit-4.3,6392.794871,2726410.144,235733.8846,33154.0849,18194.67367,96452.21213,50224.80436,50224.80436,9411.558742,85807.32979,230.1001378,1394.773803,123.3357503,142.1729486,2465.18173,2465.18173,419.6650553,208782.2825,2.760295299,375.3389249,109.7488484,0.045232285,19117.36135,19117.36135,3226.851916,101406.9879,1446.361785,2792.489092,1432.099045,195.4888424,9952.757569,9952.757569,144665.6415,4830.855248,2704.3227,2011.118204,2355.35415,389.330438,15.93781704,0.200064976,6.75066553,4.791942094,12.53783047,0.079097836,0.756994188,0.039583714,0.693924556,182.1928687,0.028434097,0.616872335,0.651012368,0.028162762
log4j-1.0_log4j-1.1,2536.572906,56590.94875,577.0995433,2853.998333,4597.545586,6005.161191,4330.606554,4330.606554,957.541077,675948.3744,1.875834363,2533.912932,12626.07181,3.106694221,2203.08691,2203.08691,1253.770994,72271.89959,4.944662707,512.2539759,1842.252527,106.5136068,2376.258122,2376.258122,704.9976873,61157.80988,5.051346159,122.0907362,1.366931987,1.593426128,2704.039541,2704.039541,80539.60427,57.14722854,1034.43471,470.1570679,296.9618271,2.852202755,50.38769556,0.92140687,2.40968347,6.642464708,2.877514755,2.878994556,355.2808201,2.592642186,1.094366648,2.880642819,2.406854816,0.952233657,1.145596191,1.103649554
log4j-1.1_log4j-1.2,1909.193836,1608702.317,2615.256859,7030.592386,2048.083834,4493.33291,19020.58735,19020.58735,7093.54037,48637.82343,51.55542639,1057.213875,7795.275094,51.15914394,9.993486851,9.993486851,1102.446141,51630.90324,24.99318694,3147.37321,39.49457434,35.91714319,282.1639025,282.1639025,1833.236798,380490.5734,11.51608397,3310.94365,2252.664219,325.9634822,9952.709776,9952.709776,654064.8304,125.417915,3769.659551,274.1175113,3332.955455,8.168712062,5.25611451,33.25978743,4.333305908,4.702907481,8.204878037,13.1884319,4.713631415,5.403494464,23.78375248,671.2572375,7.184286502,5.152521943,7.792962017,4.538675859
lucene-2.0_lucene-2.2,752.6811218,728823.7568,11082.83961,1452.965335,11102.31728,1701.089136,4267.231312,4267.231312,3548.153224,225348.7612,2814.219548,2178.971498,6849.208508,127.5004468,4441.693997,4441.693997,525.1758697,518932.3419,12.64170128,1767.113867,1261.645427,13.39392135,7541.589161,7541.589161,1020.527028,334161.1795,15.8808542,742.6639727,20.1988153,8.923742201,423.6611998,423.6611998,1977502.067,1901.051945,1307.563275,1956.921766,920.8017407,15.93385865,14.79333134,17.48372473,7.875530923,8.972722791,15.91865958,15.90208713,7.145223982,10.08022435,8.368963826,15.80487992,15.54611876,7.617205783,8.214675946,8.382364506
lucene-2.2_lucene-2.4,11863.32809,18646700.74,1354207.394,1166.344067,20812.41752,21389.49287,13893.89983,13893.89983,15553.9361,4157586.321,7391263.467,6731.394627,16.8462673,226.6765219,4461.70627,4461.70627,4664.787623,10845353.4,106352.49,2332.686777,105006.9593,4.167064089,120031.7046,120031.7046,3446.576094,10822620.49,1528375.78,5295.573622,9745810.68,5.173356089,49.51713467,49.51713467,11797778.06,4720259.173,24948.41987,1778.109494,2562.358408,150.4600887,53.53950437,9.124192055,13.57969382,83.66962835,8.861457303,5.589846327,3083.807388,5.321544588,5.723177707,12.28233185,12.00598632,5.652172269,11.31974443,5.57211737
poi-1.5_poi-2.0,69619.73478,3314143.287,223268.6875,30783.66408,75581.09146,1995.814351,13342.05044,13342.05044,6796.227639,11352990.8,85.98657521,3942.916165,9832.709158,83.00392911,5816.339832,5816.339832,15115.42133,15172431.82,1946.774906,8468.219083,39.89846011,657.2408221,118.8445362,118.8445362,1672.348538,57975.40178,23.12072516,2023.672349,1.350445806,207.0337081,14.43866576,14.43866576,675244.4473,10249.85685,1455.491544,566.5193212,601.5904903,0.136719047,9.422872863,9.851313121,6.705550279,13.27463554,4304.45313,1.279101799,2.918748716,11.6742059,10.98402913,1.241058419,0.129527754,3.678768643,0.677522107,4.04685622
poi-2.0_poi-2.5,24118.40822,1032417.847,687.4987696,12086.46652,26826.38467,3010.571976,19558.48302,19558.48302,3419.536405,15661.05,60.63154522,5937.327259,9044.154226,32.71969727,304.7928742,304.7928742,14177.38385,21420.38146,173.1549625,14152.98419,6792.724084,8.605266868,1364.758331,1364.758331,11939.83831,23373.04482,5.348623087,2080.836829,385.1532727,60.58198429,3.63436957,3.63436957,79420.92333,272.1958213,14521.38911,426.9317452,524.973199,4.445318839,3.418879388,6.380040113,3.46517579,4.98865105,3.651946884,3.503891189,27.10009201,3.65077105,34.5282721,3.651940165,7.618822367,22.69498695,3.643953676,18.75336231
poi-2.5_poi-3.0,3622.227003,1062019.627,211721.5203,40403.80906,1816.785385,623.013197,42267.14804,42267.14804,1333.281464,42379.56505,2.71703364,1705.913318,208.4533587,61.5286841,114.9461327,114.9461327,1088.347412,15945120.03,8.232053155,791.7644064,2723.23737,18.14418352,79.98817609,79.98817609,722.605866,19024.83027,4.96455048,387.4519801,194.6689731,3.828811774,3.698328891,3.698328891,12053893.54,101.2874097,5248.393219,738.1061171,201.4489246,4.929868924,3.953877499,5.567749049,3.304273745,3.288843856,142.5392459,3.26540556,3.395357437,2.769031422,3.296530597,5.040585934,5.040723982,3.362065546,4.819933552,2.723616461
synapse-1.0_synapse-1.1,3986.462444,16069119.4,85872.79341,32950.18704,1942.259599,860.6177281,4259.475784,4259.475784,1613.364015,23801808.92,2257.479223,1583.78826,2560.964894,1.173660268,292.5591264,292.5591264,415.7059646,18798296.13,219.720708,487.7489454,115.3881625,1.067330461,8933.7705,8933.7705,1311.137596,7663731.511,428093.4212,8802.134511,2.501806614,16.2558443,0.776130495,0.776130495,4912911.454,806992.778,792.0454425,1263.335404,4131.325052,5.609795576,0.812189246,1.47123893,4.164657004,0.963612891,1.025466301,1.102277457,131.7158143,1.096009587,0.824632066,1.103573557,1.094472696,0.861433896,1.103720645,0.878277874
synapse-1.1_synapse-1.2,6121.423352,4931389.097,210845.4033,10195.00625,9550.706769,842.9696652,2149.694005,2149.694005,1934.053708,569222.0676,2.763580808,1464.463678,82.39818819,1321.17166,597.2161043,597.2161043,154.0121117,1777357.208,54.72599977,1244.251814,1.325478843,1.640761184,169.2444115,169.2444115,703.3713919,1235995.986,6.110111578,302.9106046,1.288610843,1.172861464,4212.717229,4212.717229,4505592.706,33054.84835,1289.776299,75.95159058,911554.5494,64.53389228,1.538063569,2.008949288,1.103049305,1.004908608,1.686396415,1.390181574,2.610666683,1.371828453,1.287329581,1.453214232,1.17038107,4.390306348,1.302066988,0.973281298
velocity-1.4_velocity-1.5,1902.602161,5944604.795,63959.00194,10318.59822,105252.2144,26322.92153,5595.105183,5595.105183,5619.850117,4172.639475,2470853.947,13023.56842,546.3953054,7.416771715,2784.315591,2784.315591,1311.628553,24655.85939,5.254893171,2624.43209,245.4516142,4.445889895,9.415533911,9.415533911,2092.786265,7729.37845,16.96782797,1245.444519,4.238243312,4.284053312,5.678818489,5.678818489,43268.02342,58.7610866,734.4691094,103.9698416,84.17743246,4088.956476,5.931334086,124.7900973,5.435327736,5.316915522,6.088785044,6.004978132,3.901799332,4.847812468,5.195482479,25.67534404,6.088785025,5.007633902,5.266788238,3.730427838
velocity-1.5_velocity-1.6,27893.18747,6034339.939,656182.3426,1437.288879,4483.308247,491.6938269,4136.941187,4136.941187,582.4651639,4292109.811,2042.776986,3913.726535,24.64950892,2033.209099,24.41314899,24.41314899,190.9960399,18610591.12,207570.3143,1489.01061,20187.81752,3740.772972,1505.611351,1505.611351,828.5373917,45988580.49,203515.1355,1935.403213,26.19576629,29498.69896,3.06404097,3.06404097,43429020.44,1152897.364,1178.610942,547.6976324,8526.698093,71.10288147,8.545329848,3.159070876,1.949993345,2.373164391,3.763934851,3.753893614,5.751714471,1.929343331,3.096396318,3.489122908,3.764192091,2.284845766,2.053615491,2.218374768
xalan-2.4_xalan-2.5,12233.26814,3145866.63,135805.2367,17192.03128,20214.66482,11818.47338,12519.94825,12519.94825,11712.72299,10003493.16,14072.82059,35876.43335,1193314.768,42818.63196,29146.21688,29146.21688,33749.47916,7003734.819,1110253.709,120972.3693,14846.91276,2918.526305,2759.684051,2759.684051,1694.813625,14446883.12,3906.220362,7994.117767,25584.53785,13128.41383,9.870352936,9.870352936,3693310.824,479792.2345,224124.1835,6329.424674,16688.06856,1.248914055,1.084294236,1.042136721,203.6468566,5782.84846,1.281860727,1.125640095,1.18844901,136.2139991,32.24049454,1.306350995,0.903166546,1.000984254,1.273722746,3.056868795
xalan-2.5_xalan-2.6,35032.24326,2923715.853,24665.06247,47740.94703,71061.51171,1510.579054,14914.10547,14914.10547,3062.151998,70065.39049,55509.50057,8935.557905,734.1609255,1591.681929,1376.085289,1376.085289,13808.40007,107482.959,1.032499824,12254.1978,107.9213704,483.230718,12.6400406,12.6400406,10721.76614,251876.914,859414.7236,14775.5638,14020.98669,13.77195781,33.43557362,33.43557362,149483.9149,7973.758737,16362.7317,926.7428525,1930.801838,200.2615681,13253.735,97.3833882,1.086586376,15.136053,1.050376886,1.058885112,0.805736139,1.119259698,13.44255068,1.423512568,1.501664372,0.824487037,1.43821906,0.872355653
xalan-2.6_xalan-2.7,59724.01812,1404557.697,278803.906,12420.87052,13878.67829,25344.86082,67928.12779,67928.12779,153024.5045,3653656.035,8712.725359,145741.4031,25.00354851,33070.82702,67713.11814,67713.11814,10358.73028,11911755.73,2768393.378,353978.8503,1134.850075,12436.30315,18883.61752,18883.61752,688610.1823,2956941.672,26002.03282,1047993.71,386.013912,6702.136602,251.5359097,251.5359097,5915337.719,1963086.027,41354.39979,175602.8534,66758.48647,2.317579087,219.0233165,2.891249076,1.769338533,3.508874309,2.290487218,2.116126714,0.917428696,29.43966987,142.6131536,2.317605939,2.315273384,1.059814639,42.96694737,96.76271206
xerces-init_xerces-1.2,60411.33682,1051461.555,56608.20758,11983.9142,16727.9502,4113.077453,13509.31472,13509.31472,1148.554944,2532454.108,834.6125716,849.3211165,1155.916912,22.07428565,0.901389492,0.901389492,5818.350295,57648.30668,674.2367,2662.959443,8.140835763,54.81822615,1383.699568,1383.699568,725.0388013,64046.74284,4.857117559,4357.99764,6.560588151,122.1265411,9.212686768,9.212686768,1596391.484,640.9130902,1615.629073,510.4983636,2168.744746,0.488636152,3.747334306,105.1685843,1.645288216,1226.203315,776.8227469,0.477448941,1.539220344,1.705896634,68.42403086,0.488636363,0.470441305,0.687636375,10.01416341,1.313599193
xerces-1.2_xerces-1.3,29473.51594,1003200.97,494288.901,14794.69186,11336.85057,4141.650367,2116.719331,2116.719331,1457.334847,3808.86476,26.45448591,631.8160245,1112.587963,25.94032865,4093.454443,4093.454443,593.7063687,8923992.56,35.32977765,3445.874694,170.1630118,59.5660554,3.790523606,3.790523606,2255.473894,323597.8357,31.08075976,6458.691477,5.77695675,194.2933042,902.2285482,902.2285482,56626.45517,350.8155034,14703.57728,55.86847692,2450.824822,37.089881,6.412055667,3.589487946,3.795708467,4.193356996,3.781448426,3.781457191,3.780911484,3.778464956,3.780187821,3.994960556,3.781456954,3.683625038,3.779457878,3.781210204
xerces-1.3_xerces-1.4,3075.997498,25893390.82,300399.2066,4563.592286,3389.79299,998.3870486,1957.194034,1957.194034,172.3911138,7408869.982,2747602.192,1618.339587,3683.743169,98.64001152,23.79761959,23.79761959,3021.071428,55056.20815,18.38688747,202.7279848,176.7052146,27.14567036,27.80867355,27.80867355,532.8162368,40956.17556,9175.310048,202.42506,29.63350099,14.39549138,70.76648652,70.76648652,62174.32706,74.22150719,584.6399698,1248.304255,37.51134668,34.61484251,29.86623424,25.84630816,33.33888063,32.89087086,34.61564608,34.61564545,27.74567046,28.58958685,28.66475797,34.61563345,34.61564351,24.17929326,31.88682719,27.27632064
