filename,linear/nsga2/FPA_AAE,linear/nsga2/FPA_NNZ,linear/nsga2/FPA_L1,linear/nsga2/FPA_MSE,linear/nsga2/FPA_AAE_NNZ,linear/nsga2/FPA_AAE_L1,linear/nsga2/FPA_NNZ_MSE,linear/nsga2/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_AAE,linear/nsga2_10p_toZero/FPA_NNZ,linear/nsga2_10p_toZero/FPA_L1,linear/nsga2_10p_toZero/FPA_MSE,linear/nsga2_10p_toZero/FPA_AAE_NNZ,linear/nsga2_10p_toZero/FPA_AAE_L1,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_10p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_AAE,linear/nsga2_20p_toZero/FPA_NNZ,linear/nsga2_20p_toZero/FPA_L1,linear/nsga2_20p_toZero/FPA_MSE,linear/nsga2_20p_toZero/FPA_AAE_NNZ,linear/nsga2_20p_toZero/FPA_AAE_L1,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_20p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_AAE,linear/nsga2_30p_toZero/FPA_NNZ,linear/nsga2_30p_toZero/FPA_L1,linear/nsga2_30p_toZero/FPA_MSE,linear/nsga2_30p_toZero/FPA_AAE_NNZ,linear/nsga2_30p_toZero/FPA_AAE_L1,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_30p_toZero/FPA_NNZ_MSE,linear/nsga2_toZero/FPA_NNZ,linear/nsga2_toZero/FPA_L1,linear/nsga2_toZero/FPA_MSE,linear/nsga2_toZero/FPA_L1_MSE,linear/nsga2_toZero/FPA_NNZ_MSE,linear/nsga2_random10p_toZero/FPA_NNZ,linear/nsga2_random10p_toZero/FPA_L1,linear/nsga2_random10p_toZero/FPA_MSE,linear/nsga2_random10p_toZero/FPA_L1_MSE,linear/nsga2_random10p_toZero/FPA_NNZ_MSE,linear/nsga2_random20p_toZero/FPA_NNZ,linear/nsga2_random20p_toZero/FPA_L1,linear/nsga2_random20p_toZero/FPA_MSE,linear/nsga2_random20p_toZero/FPA_L1_MSE,linear/nsga2_random20p_toZero/FPA_NNZ_MSE,linear/nsga2_random30p_toZero/FPA_NNZ,linear/nsga2_random30p_toZero/FPA_L1,linear/nsga2_random30p_toZero/FPA_MSE,linear/nsga2_random30p_toZero/FPA_L1_MSE,linear/nsga2_random30p_toZero/FPA_NNZ_MSE
jedit-4.0_jedit-4.1,0.785847217,0.808297885,0.809730592,0.786969751,0.814279806,0.808120643,0.802980622,0.802980622,0.794916105,0.80450195,0.806436843,0.829330616,0.794783174,0.826524282,0.822285242,0.822285242,0.81628855,0.828126846,0.801917169,0.814530899,0.828798889,0.824293986,0.824781401,0.824781401,0.746078518,0.829478317,0.829330616,0.776446,0.825076805,0.830157745,0.818193903,0.818193903,0.811163299,0.800927567,0.82299421,0.796053409,0.824249675,0.840437788,0.795019497,0.833983221,0.835519319,0.817573555,0.821605814,0.784488361,0.782464847,0.810085076,0.82048328,0.841013825,0.760582831,0.800838946,0.812403994,0.817765568
jedit-4.1_jedit-4.2,0.85242404,0.862963344,0.856485528,0.865174027,0.855662948,0.867744589,0.867307593,0.867307593,0.849545011,0.87401676,0.875533392,0.855894298,0.875816153,0.868849931,0.868387229,0.868387229,0.871137731,0.875379158,0.872088839,0.87296283,0.870649324,0.869955272,0.866960568,0.866960568,0.872243072,0.874350933,0.870739294,0.856819701,0.872757185,0.872500129,0.868772814,0.868772814,0.873631176,0.870520796,0.870186623,0.847514267,0.868978459,0.863991569,0.87255154,0.871009203,0.869106987,0.872577245,0.869723922,0.873631176,0.872448717,0.870623618,0.875173513,0.871369081,0.867847411,0.875173513,0.87067503,0.87067503
jedit-4.2_jedit-4.3,0.669376694,0.695291328,0.690718157,0.716971545,0.720697832,0.638719512,0.748814363,0.748814363,0.694783198,0.692581301,0.693089431,0.636686992,0.676151762,0.70647019,0.69054878,0.69054878,0.670901084,0.708841463,0.703252033,0.644817073,0.70850271,0.697831978,0.691565041,0.691565041,0.681571816,0.700880759,0.700880759,0.695460705,0.661924119,0.698678862,0.691395664,0.691395664,0.655657182,0.665057588,0.673102981,0.683773713,0.658197832,0.629065041,0.689193767,0.660738482,0.686144986,0.683096206,0.643123306,0.672933604,0.658028455,0.650914634,0.628895664,0.654471545,0.632113821,0.680216802,0.64295393,0.632113821
log4j-1.0_log4j-1.1,0.770322168,0.792617879,0.790590996,0.791764455,0.788990826,0.75272029,0.78984425,0.78984425,0.784723704,0.819607425,0.785630467,0.809899723,0.818327288,0.756774056,0.773522509,0.773522509,0.782163431,0.819607425,0.79203115,0.772882441,0.784670365,0.787604011,0.785150416,0.785150416,0.774535951,0.781523362,0.788990826,0.792937913,0.78440367,0.792244506,0.787497333,0.787497333,0.800938767,0.756774056,0.784830382,0.781843397,0.767175165,0.756774056,0.79528483,0.806165991,0.786430553,0.804672498,0.756774056,0.790857691,0.802218903,0.798378494,0.801685513,0.756774056,0.783496906,0.815980371,0.797845103,0.793471304
log4j-1.1_log4j-1.2,0.559085121,0.555598002,0.55273778,0.542021746,0.569693408,0.566451171,0.547595259,0.547595259,0.552081497,0.555950632,0.561906161,0.557772554,0.554775198,0.557390538,0.560152806,0.560152806,0.555558821,0.555764522,0.560319326,0.554079734,0.56220002,0.549711039,0.554980899,0.554980899,0.544411794,0.559036145,0.559888334,0.557782349,0.554324616,0.559173278,0.558791263,0.558791263,0.558908806,0.557963562,0.548966598,0.557694191,0.527436576,0.563938682,0.559369184,0.535018121,0.558330885,0.557743168,0.563938682,0.55184641,0.548658047,0.558987168,0.557792144,0.560720933,0.560035263,0.563806445,0.556744049,0.559173278
lucene-2.0_lucene-2.2,0.705460697,0.719308025,0.72393358,0.704717479,0.682342702,0.703778677,0.689804221,0.689804221,0.689432612,0.695925991,0.709548397,0.68488529,0.708854075,0.714066381,0.710976158,0.710976158,0.684034501,0.713694772,0.704575681,0.700600442,0.695138767,0.703323945,0.707582781,0.707582781,0.691197755,0.714946508,0.69581353,0.69089949,0.699270473,0.716203133,0.693383403,0.693383403,0.71996323,0.714848716,0.710663224,0.704932621,0.716203133,0.716203133,0.716325373,0.70988089,0.714271744,0.712071427,0.716203133,0.714760703,0.708149974,0.712902658,0.713127579,0.716203133,0.695319682,0.713430734,0.716393827,0.712736412
lucene-2.2_lucene-2.4,0.662509308,0.690057241,0.685103313,0.603625279,0.639035741,0.672770849,0.651805659,0.651805659,0.669122301,0.68444248,0.677987714,0.650721333,0.674541605,0.673054728,0.681059196,0.681059196,0.643158972,0.682706627,0.677550261,0.690203835,0.663821668,0.695341586,0.665227103,0.665227103,0.633348846,0.686927587,0.68691828,0.640552867,0.686010797,0.695108898,0.690913533,0.690913533,0.689049702,0.678592703,0.660685034,0.697012286,0.695108898,0.695108898,0.681482688,0.665855361,0.660624535,0.659568131,0.672824367,0.67379933,0.677340841,0.671439873,0.650134959,0.695108898,0.669252606,0.678992926,0.669243299,0.667968168
poi-1.5_poi-2.0,0.650089825,0.65066144,0.679078883,0.678588927,0.630164952,0.717295443,0.706679732,0.706679732,0.654417769,0.647640046,0.676547444,0.659643965,0.631308182,0.690674506,0.640535685,0.640535685,0.686836518,0.65907235,0.680793729,0.673526049,0.73689368,0.726277968,0.705985628,0.705985628,0.641270619,0.75,0.664298546,0.672056182,0.711293484,0.694267516,0.728033644,0.728033644,0.696962273,0.714029071,0.674914258,0.722603299,0.682835211,0.658541565,0.689857913,0.710926017,0.698105504,0.707986281,0.695165768,0.686346562,0.650906418,0.687653111,0.746856116,0.658541565,0.69500245,0.693369263,0.676955741,0.66862649
poi-2.0_poi-2.5,0.504786343,0.516663176,0.509363217,0.492558651,0.542443444,0.529388354,0.490338291,0.490338291,0.548481357,0.47750576,0.496297654,0.495281734,0.515702241,0.458017386,0.505506389,0.505506389,0.517158044,0.498701299,0.449447528,0.462345517,0.462243402,0.445239841,0.467467009,0.467467009,0.470307918,0.45388563,0.470760892,0.462384793,0.455129346,0.458289694,0.449358504,0.449358504,0.503424801,0.481904587,0.508635316,0.492789066,0.475167574,0.45658253,0.491348974,0.476188731,0.48042522,0.460839966,0.55756703,0.47065354,0.471344784,0.481417574,0.472386887,0.55756703,0.460572895,0.465584416,0.46744868,0.48023408
poi-2.5_poi-3.0,0.655484163,0.645511312,0.665045249,0.661321267,0.608864253,0.646361991,0.649357466,0.649357466,0.6530181,0.702432127,0.688819005,0.68260181,0.680273756,0.68720362,0.680409502,0.680409502,0.629766968,0.663108597,0.67960181,0.643708145,0.693205882,0.676710407,0.669045249,0.669045249,0.664056561,0.690248869,0.683226244,0.653457014,0.671266968,0.675472851,0.678319005,0.678319005,0.672846154,0.678855204,0.660443439,0.680122172,0.677671946,0.670269231,0.681438914,0.684443439,0.677633484,0.682393665,0.680049774,0.684959276,0.689812217,0.682746606,0.686918552,0.670269231,0.686959276,0.688728507,0.689624434,0.69139819
synapse-1.0_synapse-1.1,0.631267631,0.688324688,0.696241696,0.637091637,0.612385112,0.684366184,0.627627628,0.627627628,0.631540632,0.69014469,0.712166712,0.618300118,0.66016016,0.708663209,0.743152243,0.743152243,0.725907726,0.692692693,0.69037219,0.726976977,0.707389207,0.718627719,0.712803713,0.712803713,0.751706252,0.696150696,0.690781691,0.692328692,0.713122213,0.715078715,0.705159705,0.705159705,0.6996997,0.701292201,0.681863682,0.694876695,0.65956866,0.717899718,0.679088179,0.736008736,0.71034671,0.719082719,0.715351715,0.733324233,0.677950678,0.712007462,0.716034216,0.710528711,0.715306215,0.717217217,0.733051233,0.718855219
synapse-1.1_synapse-1.2,0.633432112,0.622548491,0.641540948,0.664008621,0.641352371,0.690059267,0.646457435,0.646457435,0.691136853,0.646390086,0.65625,0.6765625,0.641756466,0.659078664,0.685533405,0.685533405,0.659630927,0.624717134,0.673518319,0.685533405,0.653987069,0.649326509,0.649380388,0.649380388,0.707085129,0.61637931,0.655818966,0.671619073,0.673706897,0.65466056,0.681330819,0.681330819,0.631357759,0.624771013,0.642807112,0.652276401,0.622198276,0.637769397,0.633081897,0.674299569,0.668992457,0.668211207,0.65466056,0.643561422,0.637715517,0.629094828,0.671753772,0.649515086,0.649420797,0.634994612,0.673841595,0.642672414
velocity-1.4_velocity-1.5,0.610533077,0.607561341,0.603749612,0.639128102,0.630276421,0.58706271,0.648544484,0.648544484,0.58200864,0.641457492,0.594912048,0.607250755,0.610356608,0.648819776,0.630304656,0.630304656,0.648516249,0.63192817,0.640610441,0.637786938,0.662012593,0.655878533,0.657014993,0.657014993,0.648360957,0.639121044,0.635739899,0.618262416,0.647916255,0.637109298,0.660939662,0.660939662,0.586985064,0.662584352,0.637716351,0.66446904,0.66799136,0.606686055,0.60228139,0.634229325,0.630982297,0.611097778,0.633304628,0.611457775,0.635725781,0.656647937,0.620634159,0.630347008,0.652786797,0.647175085,0.646130389,0.653633848
velocity-1.5_velocity-1.6,0.746655941,0.731349115,0.726752471,0.753941623,0.730797518,0.736313491,0.733233739,0.733233739,0.747885544,0.722891289,0.728935877,0.735830843,0.733015399,0.723879568,0.722638474,0.722638474,0.669960929,0.719374856,0.719696621,0.717398299,0.737830384,0.716203172,0.702459205,0.702459205,0.700482648,0.715973339,0.716042289,0.73245231,0.720236727,0.737830384,0.705148242,0.705148242,0.715099977,0.714157665,0.73380832,0.703677316,0.74421972,0.711905309,0.719420823,0.747414387,0.719558722,0.737209837,0.711905309,0.719627672,0.724339232,0.724546081,0.716628361,0.710491841,0.712307516,0.725224086,0.714663296,0.717789014
xalan-2.4_xalan-2.5,0.634569517,0.648514399,0.644342191,0.62767916,0.634685607,0.637261869,0.638502508,0.638502508,0.632925494,0.635758561,0.627333235,0.629658554,0.633128358,0.634721958,0.63007601,0.63007601,0.635105407,0.636050545,0.629755882,0.636605198,0.633514152,0.629480315,0.63107157,0.63107157,0.602994186,0.635194527,0.633117804,0.619528229,0.634398313,0.635362213,0.633306597,0.633306597,0.647257342,0.630256594,0.636039991,0.631815016,0.640640208,0.633266728,0.63948986,0.615678494,0.634820459,0.63990028,0.633266728,0.636411714,0.637107082,0.638759314,0.637200892,0.633266728,0.629575298,0.63824453,0.626847767,0.636778746
xalan-2.5_xalan-2.6,0.669108249,0.660319096,0.667108701,0.642494915,0.642757062,0.671463955,0.664574011,0.664574011,0.64116339,0.652264859,0.679843616,0.637782599,0.645347797,0.659612203,0.659843616,0.659843616,0.640759322,0.657365876,0.648220565,0.651787571,0.655886102,0.658737175,0.656695141,0.656695141,0.652705989,0.648896723,0.688404972,0.658600678,0.653965198,0.642712768,0.662887232,0.662887232,0.657632542,0.651118644,0.651276836,0.647953898,0.659046328,0.691845424,0.66360226,0.65188791,0.678670282,0.660471864,0.639136723,0.640213333,0.648343503,0.613805198,0.664803616,0.694338531,0.687897853,0.64484791,0.661713898,0.636751186
xalan-2.6_xalan-2.7,0.563289429,0.568562792,0.571681282,0.563343845,0.55685247,0.570768454,0.56730941,0.56730941,0.571998709,0.570366229,0.57102965,0.568375964,0.570891343,0.571753837,0.570560312,0.570560312,0.54374275,0.569106045,0.570152192,0.568849836,0.568117941,0.56950963,0.572131121,0.572131121,0.569538652,0.570454655,0.570376205,0.56883986,0.570598857,0.568999027,0.568959122,0.568959122,0.571389703,0.570886355,0.571071369,0.570910389,0.570400692,0.569925459,0.569186762,0.567321654,0.56791116,0.57113032,0.569925459,0.56687771,0.567811851,0.569063873,0.566676824,0.569925459,0.567339793,0.56752254,0.569189936,0.567438648
xerces-init_xerces-1.2,0.569604743,0.59013834,0.60194664,0.641541502,0.549288538,0.653181818,0.674268775,0.674268775,0.61055336,0.63944664,0.573359684,0.650790514,0.514901186,0.561590909,0.515602767,0.515602767,0.657193676,0.532579051,0.567588933,0.555098814,0.511067194,0.579120553,0.518300395,0.518300395,0.609071146,0.552341897,0.511205534,0.551146245,0.552924901,0.553458498,0.565,0.565,0.635019763,0.591027668,0.640671937,0.530948617,0.520869565,0.47993083,0.603043478,0.538379447,0.579782609,0.643517787,0.505286561,0.531314229,0.594881423,0.519743083,0.594802372,0.47993083,0.524565217,0.571185771,0.508023715,0.506185771
xerces-1.2_xerces-1.3,0.639318762,0.492845623,0.619451212,0.554552837,0.685973762,0.66686111,0.633508332,0.633508332,0.687140423,0.463530408,0.275160416,0.647004998,0.376619886,0.673792449,0.690537465,0.690537465,0.636476455,0.623168514,0.449095838,0.701826625,0.616322959,0.471342461,0.460064738,0.460064738,0.505312882,0.631060632,0.533118302,0.670967299,0.455226527,0.601041988,0.438012559,0.438012559,0.674684601,0.588397442,0.699744936,0.601693946,0.54202267,0.346263826,0.614006794,0.608636722,0.462203617,0.595580414,0.344142104,0.424207071,0.542165643,0.439751112,0.601184962,0.344142104,0.455644008,0.600344279,0.540129705,0.396201489
xerces-1.3_xerces-1.4,0.699540092,0.713319758,0.713991612,0.674870637,0.686291622,0.744266065,0.674717725,0.674717725,0.66546042,0.712336219,0.71477109,0.646420473,0.731788016,0.688126034,0.729796963,0.729796963,0.636658611,0.736577306,0.743413594,0.686493551,0.716057256,0.753084881,0.753605421,0.753605421,0.72904146,0.729813479,0.755066876,0.692273307,0.732142857,0.752210565,0.729757003,0.729757003,0.732520076,0.699015822,0.632306745,0.757915196,0.707110037,0.730209346,0.744942181,0.72252112,0.729072895,0.729850775,0.730209346,0.737838964,0.743991143,0.76098356,0.738329135,0.730209346,0.734863306,0.735781844,0.747221476,0.741740619
,0.680167151,0.68514461,0.68649515,0.667776227,0.672899996,0.69090879,0.680186077,0.680186077,0.679796604,0.69162301,0.685184487,0.683611782,0.683022799,0.700374273,0.697309758,0.697309758,0.677778821,0.698749552,0.693851425,0.684561294,0.697747694,0.699983318,0.686660783,0.686660783,0.671947648,0.700850167,0.697136608,0.685481809,0.695073765,0.700354426,0.695768372,0.695768372,0.699953979,0.699575841,0.683512934,0.697067608,0.688768994,0.685819329,0.698265474,0.687585258,0.69192019,0.697487446,0.68956321,0.688137322,0.691291954,0.691988972,0.699569272,0.689201006,0.68850915,0.698500276,0.697534251,0.68597184
